step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
189.0,cash_out,152133.55,c1005237463,0.0,0.0,c21205037,128753.815,1509125.75,0.0
256.0,cash_out,79605.32,c694161198,0.0,0.0,c1512169991,795093.11,874698.44,0.0
396.0,payment,10473.79,c485360183,0.0,0.0,m1131088503,0.0,0.0,0.0
40.0,payment,200385.16,c764567069,14914.5,0.0,c942348189,2050146.37,2022164.51,0.0
180.0,cash_out,205828.69,c162353768,0.0,0.0,c578168630,241937.54,447766.23,0.0
401.0,cash_in,101997.62,c777414409,2350934.73,2452932.34,c1782429558,1794617.78,1692620.16,0.0
279.0,transfer,55201.84,c1064391371,14914.5,0.0,c384649680,162543.19,217745.02,0.0
209.0,cash_out,109641.64,c1710423228,35478.73,0.0,c747829774,3308998.37,3418640.01,0.0
283.0,cash_out,54896.99,c47722496,2237.0,0.0,c4arr$,140750.75,195647.75,0.0
179.0,cash_in,109375.58,c2050709010,2698301.42,2807677.0,c4arr$,1747059.73,1637684.16,0.0
328.0,cash_out,111003.43,c1114491148,0.0,0.0,c1874390885,324694.63,435698.06,0.0
186.0,payment,6271.36,c1132195451,0.0,0.0,m1440644157,0.0,0.0,0.0
299.0,cash_in,196380.24,c867459290,7233785.94,7430166.17,c4arr$,3910162.7,3713782.46,0.0
377.0,cash_in,3135.57,c1978547480,20780.0,23915.57,c917259775,13233339.25,13230203.68,0.0
15.0,payment,151900.5,c4arr$,5236409.71,5388310.21,c629600976,1077509.41,884007.84,0.0
207.0,payment,12831.71,c717891605,6739.0,0.0,m78849523,0.0,0.0,0.0
298.0,transfer,370817.1,c1557403170,0.0,0.0,c2012778311,1209351.26,1580168.36,0.0
161.0,cash_out,235271.01,c378981683,5162.0,0.0,c184859213,0.0,235271.01,0.0
401.0,payment,14674.27,c1125222771,0.0,0.0,m717250971,0.0,0.0,0.0
162.0,cash_in,40420.66,c1687734885,36441.0,76861.66,c1849997639,2933195.43,2892774.77,0.0
34.0,cash_out,65034.01,c1807609856,0.0,0.0,c1213130276,680350.43,745384.44,0.0
234.0,cash_out,191945.27,c1538996379,286.0,0.0,c1724902089,3046180.76,3238126.03,0.0
135.0,cash_in,117736.65,c1401587262,32003.0,149739.65,c930347399,0.0,206184.72,0.0
285.0,cash_out,265639.53,c196552585,0.0,0.0,c953368046,2371694.98,2637334.51,0.0
37.0,cash_in,172205.91,c112472585,15565729.31,15737935.22,c2043923433,1964226.59,1903944.08,0.0
237.0,payment,4306.93,c1162643790,521.0,0.0,m1079000676,0.0,0.0,0.0
162.0,payment,3087.23,c508838431,0.0,0.0,m595364785,0.0,0.0,0.0
19.0,payment,1753.08,c2052984117,0.0,0.0,m1128700742,0.0,0.0,0.0
40.0,payment,1290.49,c939035694,48352.0,47061.51,m1156471064,0.0,0.0,0.0
42.0,transfer,271117.61,c1964255822,15370.0,0.0,c1285349838,903032.39,1174150.0,0.0
237.0,transfer,29522.73,c1504764241,163333.75,133811.03,c2104918968,56245.94,206184.72,0.0
406.0,payment,9433.87,c1552163113,8494.0,0.0,m437766290,0.0,0.0,0.0
177.0,transfer,1577742.17,c143533716,0.0,0.0,c915316060,3489695.32,5067437.49,0.0
253.0,payment,61330.3,c273207914,160484.0,99153.7,m58338564,0.0,0.0,0.0
252.0,payment,4592.57,c765847510,0.0,0.0,m1205282616,0.0,0.0,0.0
259.0,cash_out,549030.39,c4arr$,0.0,0.0,c368560590,1334969.16,1893705.39,0.0
225.0,payment,27139.82,c1941997430,0.0,0.0,m417648403,0.0,0.0,0.0
11.0,cash_out,295547.72,c940672828,377550.79,82003.07,c158454837,2091904.91,2387452.63,0.0
202.0,cash_out,178901.68,c498429323,0.0,0.0,c323039620,17531461.52,17710363.21,0.0
181.0,cash_out,236465.22,c820818211,500.0,0.0,c1951367872,3462892.16,3699357.38,0.0
185.0,cash_in,330757.79,c1132478023,1341496.83,1672254.62,c505593496,683921.66,563680.14,0.0
189.0,payment,2445.76,c4arr$,33.0,0.0,m354179990,128753.815,206184.72,0.0
42.0,payment,15479.4,c1307940439,0.0,0.0,m1720723157,0.0,0.0,0.0
252.0,cash_in,250323.73,c71233504,14914.5,252096.73,c2082300838,0.0,0.0,0.0
132.0,cash_in,95228.6,c920578369,6220706.65,6315935.25,c1147113463,301828.51,206599.91,0.0
226.0,cash_in,66607.65,c1291470761,1307929.27,1374536.93,c661467790,314765.57,248157.92,0.0
332.0,cash_out,197307.37,c1966573244,125941.0,0.0,c1897529656,117244.33,314551.7,0.0
11.0,payment,3256.44,c1295569003,0.0,0.0,m1340907448,0.0,0.0,0.0
134.0,cash_out,359825.77,c425874973,14914.5,0.0,c1425526511,727081.25,1086907.02,0.0
182.0,cash_out,8265.04,c387963520,201854.5,193589.46,c1918439080,0.0,8265.04,0.0
8.0,payment,1153.83,c1454689101,9521.0,8367.17,c4arr$,0.0,0.0,0.0
255.0,transfer,516740.17,c833247475,0.0,0.0,c1224806552,880577.25,1397317.42,0.0
303.0,payment,16955.91,c1397477522,0.0,0.0,m123195758,0.0,0.0,0.0
130.0,cash_in,72393.38,c2123293477,22550.0,94943.38,c458095189,533525.86,461132.48,0.0
256.0,cash_out,145746.78,c1233129708,0.0,0.0,c1171000174,602146.05,747892.83,0.0
403.0,cash_out,65544.98,c1259145608,14546.0,0.0,c589225041,40621.37,106166.35,0.0
350.0,payment,132753.21,c1177433677,0.0,0.0,c1207135554,5228767.5,5361520.72,0.0
381.0,transfer,1545813.55,c1376734018,0.0,0.0,c102863375,128753.815,3650015.67,0.0
163.0,cash_out,182187.08,c933630285,0.0,0.0,c808676515,401273.69,583460.77,0.0
17.0,cash_in,267008.49,c656324888,1699719.66,1966728.15,c4arr$,12890162.59,12623154.1,0.0
251.0,cash_in,71321.55,c1103277289,1767069.24,1979300.37,c1621180423,221742.64,9511.51,0.0
250.0,cash_out,14727.52,c4arr$,83940.0,69212.48,c2010277367,91672.87,106400.39,0.0
236.0,cash_out,28375.4,c144495423,161510.0,133134.6,c576793918,128753.815,275644.62,0.0
250.0,cash_out,200020.86,c1928701644,51732.0,0.0,c1976064830,1650632.35,1850653.21,0.0
209.0,cash_out,71321.55,c1119253986,0.0,0.0,c1252386680,4781669.07,206184.72,0.0
157.0,payment,143727.37,c1375066433,10998817.0,11142544.37,c1643163230,157263.61,13536.25,0.0
140.0,cash_out,186868.85,c188828853,0.0,0.0,c584437727,2710408.9,2897277.74,0.0
164.0,cash_in,245758.5,c306160271,148901.0,394659.5,c1719016481,14270.69,0.0,0.0
400.0,cash_in,82641.77,c760519150,1467201.38,1549843.15,c1235358482,3363452.69,3280810.92,0.0
43.0,payment,11255.71,c231892388,92462.0,0.0,m940024679,0.0,0.0,0.0
279.0,payment,11780.74,c1345793461,0.0,0.0,m1551679988,0.0,0.0,0.0
160.0,payment,160415.45,c158951714,25834359.27,25994774.71,c1904456178,438951.51,278536.06,0.0
260.0,payment,11725.58,c421412929,0.0,0.0,m2087203444,0.0,0.0,0.0
282.0,payment,8016.86,c1726312241,31144.0,23127.14,m606908413,0.0,0.0,0.0
352.0,transfer,455062.71,c2016842962,14914.5,0.0,c168526684,40939.0,496001.71,0.0
18.0,payment,8195.59,c75549098,302688.85,294493.26,m384680430,0.0,0.0,0.0
156.0,cash_out,323371.91,c749168246,0.0,0.0,c974043235,3436213.63,3759585.54,0.0
179.0,payment,21433.11,c643370107,8015.81,0.0,m989450606,0.0,0.0,0.0
250.0,payment,10247.74,c642223123,139096.0,128848.26,m1336418356,0.0,0.0,0.0
307.0,payment,71321.55,c692882325,0.0,0.0,m1304880511,0.0,0.0,0.0
232.0,transfer,62198.53,c1344856956,387.0,0.0,c1285824954,651521.88,713720.41,0.0
12.0,payment,6152.7,c368608340,381243.4,375090.7,m498277616,0.0,0.0,0.0
305.0,transfer,10000000.0,c981518019,20090.0,0.0,c4arr$,0.0,13181205.11,0.0
253.0,cash_in,3103.51,c1584465190,960412.33,963515.83,c1781986957,686729.49,683625.98,0.0
34.0,payment,17215.91,c136325588,51460.0,34244.09,m1322618926,0.0,0.0,0.0
226.0,payment,12321.45,c595690821,0.0,0.0,m1393174889,0.0,0.0,0.0
250.0,payment,4741.74,c810018099,0.0,0.0,m124632723,0.0,0.0,0.0
250.0,cash_out,254634.35,c473681213,5495.0,0.0,c1059976750,98938.61,353572.96,0.0
164.0,payment,9244.26,c144115547,47328.6,38084.34,m162171169,0.0,0.0,0.0
404.0,cash_out,38838.14,c1379107252,11452.0,0.0,c1553118368,191884.19,230722.34,0.0
233.0,cash_out,330313.37,c131324491,397.68,0.0,c185941264,3406456.08,3736769.45,0.0
250.0,payment,6694.09,c1547727683,0.0,0.0,m1297685769,0.0,0.0,0.0
9.0,payment,2595.8,c71462435,1360264.84,1357669.04,m299332420,0.0,0.0,0.0
250.0,payment,7392.77,c1271865624,94592.94,87200.17,m1100605759,0.0,0.0,0.0
14.0,payment,3305.89,c1451233564,524021.6,520715.71,m1844469226,0.0,0.0,0.0
35.0,cash_out,313334.86,c2946766,400616.0,87281.14,c885908583,1707244.88,2020579.74,0.0
694.0,payment,2003.13,c296923943,104829.09,102825.97,m1083882761,128753.815,0.0,0.0
17.0,cash_out,158722.48,c138925420,3024.0,0.0,c1551726886,114459.01,273181.49,0.0
375.0,cash_out,47004.55,c705669247,80598.0,33593.45,c1920779398,3153758.81,3200763.35,0.0
162.0,transfer,434230.62,c392430019,59904.0,0.0,c750620224,663476.21,1097706.83,0.0
250.0,payment,2632.21,c1495878331,11130.0,8497.79,m394193034,0.0,0.0,0.0
166.0,payment,12428.95,c1000478180,0.0,0.0,m1562446656,0.0,0.0,0.0
397.0,cash_in,97928.42,c568424394,8578525.29,8676453.71,c1935840534,183391.13,85462.71,0.0
378.0,cash_out,137787.31,c1725781237,14914.5,0.0,c1142223453,1677725.45,1815512.77,0.0
9.0,cash_in,44405.24,c1100703571,5638282.38,5682687.63,c2065787664,222972.81,0.0,0.0
9.0,payment,11897.56,c803208515,895315.91,883418.35,m1072393942,128753.815,0.0,0.0
164.0,cash_out,136986.85,c68680952,0.0,0.0,c1718405753,1841273.76,1978260.61,0.0
688.0,cash_in,71321.55,c2088371485,25432.0,0.0,c137643455,0.0,0.0,0.0
259.0,payment,821.46,c1606255503,0.0,0.0,m841171364,0.0,0.0,0.0
162.0,payment,29748.19,c555959780,0.0,0.0,m2138079054,0.0,0.0,0.0
352.0,payment,46072.83,c1876989909,0.0,0.0,c4arr$,0.0,0.0,0.0
14.0,cash_in,72993.21,c92037557,28497.0,101490.21,c1486434379,1436178.87,1467670.48,0.0
19.0,cash_in,195880.56,c4arr$,331782.94,527663.5,c2065787664,1175051.5,979170.94,0.0
250.0,cash_in,155703.17,c1690985627,289292.96,444996.12,c655703841,78553.2,0.0,0.0
250.0,payment,3779.13,c676284984,0.0,0.0,m1960046160,0.0,0.0,0.0
357.0,payment,11611.74,c1854822640,80875.0,69263.26,m1264939207,0.0,0.0,0.0
20.0,cash_out,15657.86,c1521431949,0.0,0.0,c1568693243,128753.815,2549.23,0.0
592.0,cash_out,123751.39,c607798674,6880.0,0.0,c4arr$,225153.25,348904.64,0.0
227.0,cash_out,45165.84,c4arr$,0.0,0.0,c1794150519,334969.5,380135.34,0.0
349.0,transfer,1403338.71,c124543403,7729.0,0.0,c2134116027,0.0,1403338.71,0.0
188.0,cash_out,6664.3,c1319736707,21449.0,14784.7,c877696892,9339625.28,9346289.57,0.0
212.0,cash_in,183992.83,c1977586618,559.0,184551.83,c79239054,128753.815,1669658.84,0.0
254.0,payment,16543.86,c981640480,27101.0,10557.14,m1208689744,0.0,0.0,0.0
331.0,payment,91933.27,c619241768,0.0,0.0,c839942473,987249.66,1079182.93,0.0
401.0,payment,37585.86,c937146643,655.0,0.0,m1768841035,0.0,0.0,0.0
540.0,cash_out,227450.37,c2107490339,15026.0,0.0,c2139108640,129439.19,206184.72,0.0
307.0,payment,7243.09,c457989074,162669.32,155426.23,m1282182233,0.0,0.0,0.0
370.0,payment,37244.58,c446701702,66693.27,29448.69,m1879878641,0.0,0.0,0.0
154.0,payment,16084.27,c181580192,14345.0,0.0,m1437330481,0.0,0.0,0.0
18.0,cash_out,135194.49,c1191244568,0.0,0.0,c944065627,1334036.07,1564344.27,0.0
399.0,cash_out,192309.02,c2038866170,0.0,0.0,c1489270882,842643.26,1034952.29,0.0
254.0,cash_out,254868.09,c1849552148,0.0,0.0,c4arr$,8158962.79,8413830.88,0.0
136.0,cash_out,71321.55,c94902222,0.0,0.0,c293514314,3027710.19,3600785.08,0.0
354.0,cash_in,190765.28,c433041380,174.0,190939.28,c1235938540,1133295.94,942530.66,0.0
381.0,payment,410.27,c123005820,31828.0,31417.73,m1621747969,0.0,0.0,0.0
131.0,cash_out,68991.28,c1955658119,35261.0,0.0,c551113560,0.0,68991.28,0.0
231.0,payment,224.54,c1706423828,7563.0,7338.46,m1468450658,0.0,0.0,0.0
181.0,transfer,71321.55,c322491452,66232.0,0.0,c443764754,204018.42,2940353.31,0.0
349.0,cash_in,278368.47,c1490122608,28460.0,306828.47,c422917904,0.0,206184.72,0.0
298.0,cash_out,18447.38,c1853476103,117.0,0.0,c968483432,0.0,18447.38,0.0
311.0,payment,16329.22,c1727013406,423.0,0.0,m1973981902,0.0,0.0,0.0
349.0,cash_in,155451.97,c560809532,21296.0,176747.97,c54792561,4964210.62,4808758.65,0.0
250.0,cash_in,19535.56,c4arr$,5417445.96,5436981.52,c602090862,1274374.79,1254839.23,0.0
250.0,cash_out,160107.58,c152182370,0.0,0.0,c883726627,171745.43,331853.01,0.0
400.0,cash_in,350881.63,c311675642,7033434.14,7384315.77,c1195624773,594070.88,243189.26,0.0
133.0,cash_in,402755.37,c1499218898,566777.51,969532.88,c766810281,128753.815,0.0,0.0
249.0,cash_out,161785.72,c722319481,0.0,0.0,c1924590813,1722710.44,1884496.16,0.0
20.0,debit,109.62,c217567990,55418.0,55308.38,c1859317109,102461.27,102570.89,0.0
250.0,payment,138.94,c1129818623,20904.0,20765.06,m450184939,0.0,206184.72,0.0
305.0,transfer,10000000.0,c417137518,0.0,0.0,c1998049525,20073372.49,34193251.51,0.0
131.0,payment,5513.96,c734859412,0.0,0.0,m376773356,0.0,0.0,0.0
39.0,cash_out,114635.8,c1253741999,287902.0,173266.2,c1199057035,0.0,114635.8,0.0
14.0,debit,3534.73,c4arr$,42285.0,38750.27,c384546620,162237.0,1224309.44,0.0
526.0,payment,4510.32,c287584727,15087.0,10576.68,m1580720465,0.0,0.0,0.0
139.0,cash_out,318124.81,c600516884,0.0,0.0,c4arr$,3689911.14,4008035.95,0.0
162.0,payment,8533.38,c1936285978,9995.0,1461.62,m716676642,0.0,0.0,0.0
187.0,cash_in,143180.33,c1479627470,8345143.94,8488324.27,c363908748,128753.815,9343.44,0.0
250.0,cash_in,386790.31,c17246177,306634.94,693425.26,c229690565,415913.15,29122.84,0.0
187.0,cash_out,177024.15,c240940559,149023.7,0.0,c973376440,0.0,177024.15,0.0
324.0,cash_in,300620.57,c2131666351,591792.71,892413.28,c1008685767,2684812.87,2384192.3,0.0
13.0,payment,3981.85,c1473999899,203913.0,199931.15,m2039311882,0.0,0.0,0.0
349.0,payment,52418.75,c1807780932,20951.68,0.0,m776851418,0.0,0.0,0.0
184.0,payment,215293.07,c2135159431,0.0,0.0,c4arr$,289109.14,504402.21,0.0
36.0,cash_out,135253.13,c872664438,8.0,0.0,c1621206294,2365830.94,2695645.35,0.0
304.0,payment,4477.4,c4arr$,12307.0,0.0,m1759589785,0.0,0.0,0.0
300.0,transfer,424314.29,c891231011,199356.0,0.0,c917468212,4089841.75,4514156.04,0.0
190.0,payment,15548.41,c210454354,39767.0,24218.59,m1921263846,0.0,0.0,0.0
36.0,payment,15612.39,c1036687767,0.0,0.0,m551883390,0.0,0.0,0.0
258.0,cash_out,317297.39,c1763712770,171.0,0.0,c1877282507,0.0,317297.39,0.0
381.0,payment,9795.48,c583717728,97.0,0.0,m686625856,128753.815,0.0,0.0
134.0,cash_out,201217.52,c1978419474,9338.0,0.0,c1745116678,551749.3,752966.82,0.0
21.0,cash_in,104692.5,c1022557270,7063.0,0.0,c767383506,4419.72,0.0,0.0
264.0,payment,726.58,c4arr$,1077.0,350.42,m686239628,0.0,0.0,0.0
34.0,payment,15443.41,c213571892,243719.72,228276.31,m1304658993,0.0,0.0,0.0
407.0,cash_out,73658.97,c1213381980,0.0,0.0,c4arr$,1780096.48,1853755.46,0.0
230.0,payment,4725.76,c870430102,336.0,0.0,m411444999,0.0,0.0,0.0
210.0,payment,9510.92,c2080960789,254576.0,245065.08,m537731884,0.0,0.0,0.0
715.0,cash_in,227777.85,c675034453,19945.0,0.0,c1818897606,0.0,0.0,0.0
354.0,transfer,580449.96,c2007052181,0.0,0.0,c65602000,736689.47,1317139.43,0.0
44.0,cash_out,191493.78,c555971021,2037.0,0.0,c216714941,0.0,191493.78,0.0
22.0,cash_in,2942.85,c391531839,2938083.33,2941026.17,c2011240480,2770039.67,2767096.82,0.0
185.0,cash_out,139869.72,c879986048,0.0,0.0,c1657808698,128753.815,2566187.75,0.0
330.0,transfer,953066.78,c427154483,0.0,0.0,c4arr$,1000022.43,1953089.2,0.0
299.0,cash_out,177949.1,c1305473721,14914.5,0.0,c4arr$,0.0,177949.1,0.0
306.0,cash_in,481220.87,c102165333,24491.0,505711.87,c1366332827,0.0,0.0,0.0
164.0,cash_in,176064.81,c2081069976,141.0,176205.81,c740073967,128753.815,1673133.98,0.0
282.0,cash_out,152754.62,c221351856,0.0,0.0,c646510030,128753.815,1941817.14,0.0
250.0,cash_out,434912.7,c80665174,31436.0,0.0,c225251819,128753.815,137735.77,0.0
550.0,payment,3419.01,c1638753459,252515.91,249096.9,m267410237,0.0,0.0,0.0
469.0,cash_out,133145.06,c885153359,39665.0,0.0,c264117679,0.0,133145.06,0.0
254.0,payment,1019.66,c336478763,0.0,0.0,m481330564,0.0,0.0,0.0
36.0,cash_out,57611.6,c4arr$,504971.0,447359.4,c4arr$,378643.3,436254.9,0.0
190.0,payment,2671.87,c20344475,59192.0,56520.13,m903614507,0.0,0.0,0.0
396.0,cash_out,44543.28,c1440627641,14914.5,0.0,c545516567,1146350.61,206184.72,0.0
214.0,payment,4696.45,c398156096,393837.0,389140.55,m1982164930,0.0,0.0,0.0
258.0,transfer,739642.19,c143566163,285879.58,0.0,c1352412145,1764079.37,2503721.56,0.0
378.0,cash_out,289053.27,c1596512280,351173.0,62119.73,c810238472,0.0,289053.27,0.0
308.0,cash_out,143492.19,c1693173699,0.0,0.0,c1485429414,128753.815,11671913.56,0.0
141.0,cash_in,235173.9,c2142112034,34188.0,269361.9,c1161478116,0.0,0.0,0.0
332.0,payment,2665.81,c1022284338,319121.0,316455.19,m885430433,0.0,0.0,0.0
239.0,payment,3536.44,c1250155167,205700.0,202163.56,m276591917,0.0,0.0,0.0
323.0,payment,360338.06,c13049154,205059.0,0.0,c1515445424,0.0,360338.06,0.0
9.0,cash_in,109479.46,c1523307757,868736.68,978216.13,c223749443,298362.47,134637.13,0.0
139.0,cash_in,9834.46,c571052419,78700.0,88534.46,c211491006,1553691.16,1543856.7,0.0
286.0,payment,9657.19,c574283876,0.0,0.0,m2026867082,128753.815,0.0,0.0
186.0,payment,18262.0,c490521044,5539.0,0.0,m430259087,0.0,0.0,0.0
692.0,payment,10013.97,c1899429887,283947.0,273933.03,m992775395,0.0,0.0,0.0
303.0,cash_in,57776.41,c138035542,30404.0,88180.41,c448357284,1805184.36,1747407.95,0.0
210.0,cash_in,78143.89,c680104180,123037.6,201181.49,c29063083,314945.02,236801.13,0.0
354.0,payment,1025.16,c944403828,94502.0,93476.84,m701999607,0.0,0.0,0.0
13.0,cash_out,139026.49,c114674517,8482.0,0.0,c589024258,996278.13,1135304.62,0.0
135.0,transfer,879912.4,c2956737,14914.5,0.0,c1000995140,3424979.87,4441053.58,0.0
168.0,payment,7415.01,c969313086,4169.74,0.0,m924035424,0.0,0.0,0.0
15.0,cash_in,223145.29,c1564238281,2445236.64,2668381.94,c223031720,3563825.37,3692194.7,0.0
350.0,transfer,1098794.89,c83551135,11546.0,0.0,c820260918,431981.82,1530776.72,0.0
19.0,cash_in,298396.78,c361964588,3202.0,301598.78,c220834895,58578.42,305632.03,0.0
161.0,cash_in,174279.94,c547107861,1987274.82,2161554.76,c1392780635,4074589.0,3900309.06,0.0
177.0,payment,4762.98,c1207092457,497514.0,492751.02,m905921739,0.0,0.0,0.0
306.0,payment,5201.41,c1218437481,109287.13,104085.72,m1234164517,0.0,0.0,0.0
12.0,payment,2942.08,c1529144263,0.0,0.0,m1095596313,0.0,0.0,0.0
250.0,payment,1088.41,c1410720960,224757.06,0.0,m881762448,0.0,0.0,0.0
33.0,payment,11711.62,c1759681663,84370.12,72658.5,m561141043,0.0,0.0,0.0
12.0,cash_in,127073.77,c969231795,1945727.77,2072801.54,c1001755781,1514812.81,2300883.73,0.0
133.0,cash_out,71321.55,c1171025005,10667.0,0.0,c669471346,8562527.02,8803128.01,0.0
166.0,cash_out,71321.55,c307003366,52165.0,0.0,c1284254847,965672.91,1105621.35,0.0
182.0,cash_in,172309.1,c1063136330,26120.0,198429.1,c468550868,737511.57,565202.47,0.0
250.0,payment,23526.98,c701092559,37832.13,14305.15,m1150999485,0.0,0.0,0.0
401.0,cash_out,220192.95,c776648257,0.0,0.0,c4arr$,1229128.21,1449321.16,0.0
235.0,transfer,84572.18,c584188100,8442.32,0.0,c403019847,266282.77,303556.56,0.0
16.0,cash_in,94836.87,c857131591,968797.07,1063633.94,c573049539,380479.02,260845.09,0.0
225.0,transfer,994546.2,c1207950117,0.0,0.0,c1884961799,1263809.83,2258356.03,0.0
16.0,cash_in,82772.91,c986375004,10981.0,93753.91,c1429874577,135566.48,52793.57,0.0
43.0,payment,19917.87,c977334615,0.0,0.0,m1994150355,0.0,0.0,0.0
160.0,cash_in,409441.27,c687939641,32994.0,442435.27,c860924403,0.0,0.0,0.0
280.0,payment,21777.15,c1815739662,36264.58,14487.43,m45600222,0.0,0.0,0.0
692.0,transfer,215849.87,c937610178,0.0,0.0,c746381850,1875645.48,2091495.34,0.0
94.0,payment,44156.21,c2068781224,30773.81,0.0,m10377742,0.0,0.0,0.0
20.0,payment,5877.99,c494369551,61766.0,55888.01,m100750547,0.0,0.0,0.0
130.0,payment,7817.71,c794083320,105047.0,97229.29,m1552838487,0.0,0.0,0.0
548.0,cash_in,246720.9,c549206023,2779140.36,3025861.26,c142982020,875710.17,628989.26,0.0
207.0,cash_out,109010.47,c1768130418,125860.0,16849.53,c457216524,1119768.26,1228778.73,0.0
183.0,cash_out,278318.78,c1701027421,99622.0,0.0,c1369302999,19872.98,298191.77,0.0
688.0,cash_out,161463.7,c330279739,21881.0,0.0,c1703946326,1383030.4,1544494.11,0.0
213.0,payment,14881.9,c697295605,11628.0,0.0,m1952251719,0.0,0.0,0.0
298.0,cash_out,155014.17,c440525093,20574.0,0.0,c1998513919,105005.01,260019.18,0.0
36.0,cash_in,278237.42,c992591720,22830.0,301067.42,c1104693947,6440335.63,6162098.22,0.0
232.0,cash_out,27050.01,c1749393073,0.0,0.0,c2028852663,1543816.29,1570866.3,0.0
355.0,cash_out,1218.12,c1355267303,20187.0,18968.88,c81494404,0.0,1218.12,0.0
48.0,cash_out,70662.91,c1102513720,0.0,0.0,c4arr$,668360.98,739023.89,0.0
350.0,payment,4252.88,c865970846,38183.66,33930.78,m2036609586,0.0,0.0,0.0
399.0,payment,18234.41,c341829814,203743.0,185508.59,m555291454,0.0,0.0,0.0
154.0,cash_out,425999.27,c1980777277,98408.0,0.0,c45604137,0.0,425999.27,0.0
308.0,cash_in,190710.68,c143958147,7191252.12,7381962.81,c1598693370,631716.62,441005.93,0.0
143.0,cash_in,36401.18,c1201288982,14914.5,2452253.27,c1536379436,68426.87,32025.69,0.0
378.0,cash_out,260319.8,c399753195,14914.5,0.0,c2139275075,3126952.82,3387272.62,0.0
178.0,cash_in,120852.03,c1040432144,10852.0,131704.03,c353043732,127915.82,7063.79,0.0
251.0,payment,63774.91,c346738060,43.0,63817.91,c2088624518,3655708.87,3591933.96,0.0
250.0,payment,71321.55,c98711000,0.0,0.0,m1073552343,0.0,206184.72,0.0
15.0,cash_out,196569.26,c197312747,128740.91,0.0,c734420034,856432.05,1053001.31,0.0
325.0,payment,405.14,c1390269569,126671.64,126266.5,m1725268787,0.0,0.0,0.0
359.0,payment,2229.95,c2089982532,14414.0,12184.05,m2063734125,0.0,0.0,0.0
135.0,debit,2955.66,c19097788,110372.0,107416.34,c99872915,2770641.78,2773597.44,0.0
250.0,payment,6554.85,c2113487841,0.0,0.0,m483420364,0.0,0.0,0.0
250.0,payment,136222.8,c101032700,0.0,0.0,c135766651,179775.59,315998.4,0.0
402.0,cash_out,94913.3,c73298434,14914.5,0.0,c1162187633,1118009.86,1212923.16,0.0
43.0,payment,18024.28,c130353422,0.0,0.0,m872276354,0.0,0.0,0.0
544.0,cash_out,71321.55,c1915667718,0.0,0.0,c1161772552,865005.82,948278.91,0.0
260.0,cash_in,87907.97,c1901077728,895066.45,982974.42,c2036164488,377378.84,289470.88,0.0
250.0,payment,9570.06,c654278309,0.0,0.0,m1578298072,0.0,206184.72,0.0
204.0,payment,58273.06,c4arr$,0.0,0.0,m581687715,0.0,0.0,0.0
162.0,payment,14153.88,c413249766,14914.5,395301.4,m1219925818,0.0,0.0,0.0
226.0,cash_out,258821.26,c117848654,63628.0,0.0,c1967414914,1825102.26,2083923.53,0.0
259.0,payment,164813.39,c1235322894,50374.0,215187.39,c685010322,1142455.76,977642.37,0.0
402.0,cash_out,79982.58,c841533154,0.0,0.0,c1479634853,17214865.23,17294847.81,0.0
163.0,cash_out,307329.51,c7047279,0.0,0.0,c664382570,577297.63,884627.14,0.0
287.0,transfer,258646.36,c1473234428,4887.0,0.0,c1122899776,3039455.57,3298101.94,0.0
230.0,cash_out,315574.15,c557355489,0.0,0.0,c1341564483,319523.9,635098.05,0.0
476.0,payment,13461.98,c1750870360,0.0,0.0,m880198978,0.0,0.0,0.0
331.0,cash_out,116744.19,c1360598931,51831.0,0.0,c226819502,205853.89,322598.08,0.0
183.0,cash_out,132753.73,c975595319,0.0,0.0,c942658975,227539.79,360293.52,0.0
302.0,payment,28183.04,c1958295442,0.0,0.0,m585391630,0.0,0.0,0.0
143.0,cash_out,36974.45,c1586843070,0.0,0.0,c1872828368,518158.36,555132.82,0.0
15.0,cash_in,251.19,c581212293,10634739.79,10634990.98,c909650070,227060.37,226809.18,0.0
266.0,transfer,142195.33,c1629936426,11383.0,0.0,c613740484,0.0,142195.33,0.0
352.0,cash_out,127358.77,c1857543269,10103.0,0.0,c1479981275,0.0,127358.77,0.0
544.0,cash_out,204469.59,c971616176,92355.0,0.0,c1436933036,2793783.61,206184.72,0.0
227.0,payment,199685.28,c1905420224,14914.5,0.0,c550352093,413508.2,613193.48,0.0
355.0,payment,5236.75,c23005277,15172.0,9935.25,m1174502343,0.0,0.0,0.0
139.0,cash_out,662.49,c464777925,4047.0,3384.51,c1189789568,0.0,206184.72,0.0
136.0,cash_out,220957.44,c993173435,0.0,0.0,c1950700299,545296.36,206184.72,0.0
253.0,cash_out,148018.44,c481723619,0.0,0.0,c1017858695,1094848.88,206184.72,0.0
34.0,cash_out,98872.75,c775643730,0.0,0.0,c523294991,4561652.8,5225812.16,0.0
183.0,cash_out,176734.48,c70809067,1956.0,0.0,c274178544,0.0,176734.48,0.0
404.0,payment,19012.33,c1653812961,121.0,0.0,m1600605352,0.0,0.0,0.0
518.0,cash_in,84089.29,c806606405,4495569.01,4579658.31,c1543344048,3564374.91,3480285.61,0.0
